wifi_count,edge_wifi_count
3,0
9,7
0,0
0,6
0,0
1,0
0,1
0,1
0,1
1,1
1,1
2,2
1,2
3,10
0,8
1,17
1,5
1,0
2,5
4,3
1,14
0,0
59,61
13,33
4,39
21,3
0,1
3,0
1,2
0,2
0,1
1,4
0,4
1,2
1,16
0,10
0,6
