high_way,human_made,medical,natural_land,one_way,other_poi,park,school,two_way,water
0.0,0.16409255748025697,0.0,0.6880032398799772,0.11689707858549785,0.0,0.0,0.0,0.03100712405426799,0.0
0.0,0.16874247129421904,0.0,0.6734374366851961,0.12270270867638446,0.0,0.0,0.0,0.035117383344200455,0.0
0.0,0.1194609879202104,0.0,0.6962288200777971,0.11309510728230374,0.0,0.006684540946018212,0.0,0.0645305437736706,0.0
0.0,0.07088699834222943,0.0,0.7806642012642778,0.08434590931448453,0.0,0.0,0.0,0.06410289107900825,0.0
0.0,0.06465381710151108,0.0,0.7860883519041234,0.05092360014312098,0.0,0.0,0.0005095974180397485,0.09782463343320479,0.0
0.0,0.12922392752091946,0.0,0.6495985451171968,0.1423333345604612,0.0,0.0,0.0004859426366805701,0.07835825016474192,0.0
0.0,0.03295901580716687,0.0,0.8092947571704456,0.06007438666762034,0.0,0.0,0.0,0.09767184035476718,0.0
0.0,0.04608747727362378,0.0,0.7941304090568418,0.05958165537669305,0.0,0.0,0.0,0.10020045829284123,0.0
0.0,0.040324130304733245,0.0,0.7378786505447492,0.15024563566158475,0.0,0.0,0.0,0.0715515834889328,0.0
0.11682594300750358,0.02589746555438287,0.0,0.6850701924328075,0.030484190437636446,0.0,0.0,0.0,0.14172220856766957,0.0
0.1255121385580976,0.06469971103053505,0.0,0.5666599179105851,0.10052088126483959,0.0,0.0,0.0,0.14260735123594265,0.0
0.04587592804896362,0.06145726121625235,0.0,0.6542914595687479,0.122899871437519,0.0,0.0,0.0,0.11547547972851706,0.0
0.0,0.025044318287842794,0.0,0.6094464340823781,0.07272146584082737,0.23180797083246607,0.004241636941715171,0.0,0.05673817401477036,0.0
0.09271313542208655,0.15628172334874854,0.0,0.5693483774018783,0.12032950439715176,0.0,0.0,0.0043116465395852815,0.05701561289054967,0.0
0.0958372290071875,0.16376073745106057,0.0,0.5477487874715128,0.14595629053935602,0.0,0.0,0.0,0.04669695553088295,0.0
0.09679022160389543,0.13352545629202686,0.0,0.5704910913099325,0.14641830541661605,0.0,0.0,0.0005336748852598995,0.05224125049226906,0.0
0.0,0.26435818638117725,0.0,0.5462801982510315,0.1841273136392113,0.0,0.0,0.005234301728579954,0.0,0.0
0.0,0.05233921915698887,0.0,0.7695822360373583,0.04471571040020723,0.0,0.0,0.015185856754306436,0.11817697765113902,0.0
0.0,0.07497109868095099,0.0,0.4374295418153619,0.06649816539452995,0.04776436628921425,0.0,0.28255796419826673,0.09077886362167636,0.0
0.0,0.1483686058929089,0.0,0.4926916626605063,0.15273929621243534,0.0,0.0,0.20620043523414935,0.0,0.0
0.0,0.10025874166764122,0.0,0.7233766518535844,0.1579749444509414,0.0,0.0,0.018389662027833004,0.0,0.0
0.0006919300455062987,0.08682440719167926,0.0,0.7355875364727676,0.1663304643253316,0.0,0.0,0.0,0.0,0.010565661964715227
0.0058218671401094844,0.13902204468116586,0.0,0.6194148542683829,0.17072421955910638,0.0,0.0650170143512354,0.0,0.0,0.0
0.0,0.2305316894186285,0.0,0.5094350372615603,0.2600332733198113,0.0,0.0,0.0,0.0,0.0
0.0,0.22781825649138285,0.0,0.47903135029890026,0.27731932888151994,0.0,0.0,0.010678267747676488,0.0,0.005152796580520527
0.0,0.2031623035856845,0.0,0.4479400380626634,0.26458848055815154,0.0,0.0,0.07124074445423967,0.0,0.013068433339260919
0.0,0.16581895585928746,0.0,0.26966166255881696,0.24151168869967882,0.0,0.0,0.3103704533572335,0.0,0.012637239524983194
0.0,0.14972991849259598,0.0,0.2767313822080556,0.21235019206621641,0.0,0.0,0.36118850723313195,0.0,0.0
0.0,0.15271939312169902,0.0,0.27402815100595057,0.21226616712940766,0.0,0.0,0.3609862887429427,0.0,0.0
0.0,0.13839543669901475,0.0,0.3347359063634343,0.19900733387658345,0.0,0.13525446329357732,0.19260685976739017,0.0,0.0
0.0,0.12012520184927113,0.0,0.48113861422641035,0.19523525117791493,0.0,0.12851254599213985,0.07498838675426373,0.0,0.0
0.0,0.10553906189941026,0.0,0.5225263481581,0.1808843609633597,0.0,0.1344954954625159,0.05655473351661426,0.0,0.0
0.0,0.08583040598274994,0.0,0.7408655707055584,0.17330402331169162,0.0,0.0,0.0,0.0,0.0
0.0,0.12185839304614635,0.0,0.6530670197190579,0.22507458723479584,0.0,0.0,0.0,0.0,0.0
