wifi_count,edge_wifi_count
17,0
1,5
1,1
0,7
2,3
0,6
0,0
0,0
1,5
5,9
0,5
6,2
2,10
27,11
1,22
3,5
0,5
0,0
2,3
0,0
1,5
2,9
8,3
4,4
0,3
2,4
2,0
0,0
0,3
0,0
0,1
3,1
0,2
