honk_duration,edge_honk_duration
58,0
1,3
1,0
0,3
4,0
0,25
1,0
0,0
6,4
33,1
0,3
3,0
0,0
1,5
0,3
0,0
0,0
0,0
0,0
0,0
0,0
0,4
2,1
0,1
2,0
1,0
2,1
0,0
0,6
1,0
0,1
2,8
0,7
