time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-09-23,16:00:40,23.49451960375,87.31687974249998,32,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:01:35,23.493729041428573,87.31671302571428,7,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:02:33,23.49324990653333,87.31642292746663,75,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:04:09,23.49379222,87.31591483,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:04:15,23.49411277,87.31574921,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:05:09,23.49705942,87.31266548,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:06:22,23.50022128307692,87.30589699384615,13,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:07:31,23.503295230000003,87.30747305208335,24,1,0,1,0,0,24.16631130063966
Afternoon,2019-09-23,16:08:38,23.505904059999995,87.30911228333333,3,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:09:37,23.509847745,87.31063405500001,14,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:10:07,23.510562955,87.31059002500001,2,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:10:27,23.511122352500003,87.31058291,4,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:13:22,23.526477045,87.31115074,2,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-23,16:14:52,23.52760647,87.31039349,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-23,16:15:13,23.52831674789473,87.31111320157895,19,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:16:43,23.53331345285714,87.30654674571429,7,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:18:02,23.536936378181817,87.30167131636364,11,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:18:44,23.53596256,87.30040191,1,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:19:45,23.53506954297029,87.29766793762376,101,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:21:39,23.535297920000005,87.29706262399999,10,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:22:20,23.535872642790697,87.29578997418605,43,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:24:08,23.53916133,87.29309376933334,15,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:25:16,23.54172669272728,87.28986342454544,11,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:25:40,23.54219029,87.28995607,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:26:00,23.54308419454545,87.29042185272728,11,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:26:48,23.54412261058824,87.28820292,17,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:27:25,23.543470873333334,87.28770368666666,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:27:46,23.5427082,87.28707058,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-23,16:27:57,23.54278265272728,87.28649752,11,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:28:18,23.5429637,87.28614687,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:28:24,23.54315476,87.28578057,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:28:43,23.543871508333336,87.28429842833333,6,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:29:33,23.545000695,87.281705975,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:29:49,23.545405766,87.28135093850001,20,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:30:52,23.54707255,87.28265022,1,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:31:16,23.548203594736844,87.28358549578947,19,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:32:32,23.551156704,87.28588974533334,15,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:33:05,23.55184109,87.28647181,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:33:12,23.552068465,87.28669963499999,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:33:18,23.552511897857148,87.28696459571428,14,1,1,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:33:52,23.55326582,87.286703755,6,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:34:11,23.55381351,87.28645709,1,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-23,16:34:41,23.55510223,87.28568969,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:34:49,23.55555621954545,87.28548746181816,22,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-23,16:35:29,23.556185043636365,87.28635390000001,11,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-23,16:36:38,23.5591273456,87.28462880360001,25,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-23,16:37:50,23.56205746,87.28319723,1,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:38:24,23.56396842,87.283798534,5,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-23,16:38:40,23.56410824,87.28343835,1,1,0,0,1,0,24.16631130063966
