honk_duration,edge_honk_duration
9,0
4,5
39,14
0,1
0,1
0,25
4,8
6,15
2,28
0,24
1,1
4,0
0,25
0,20
7,4
7,20
2,22
1,3
20,37
4,0
14,9
6,9
13,8
0,7
8,8
5,3
2,0
0,3
0,1
0,0
0,0
1,2
0,10
1,3
1,2
2,0
1,6
0,1
0,0
1,1
0,4
0,4
0,12
4,0
1,0
2,11
1,6
0,11
0,4
