wifi_count,edge_wifi_count
7,0
2,7
0,4
1,2
3,9
2,1
0,6
0,0
0,1
0,0
0,1
0,0
0,2
0,1
0,9
5,26
2,10
3,36
21,45
0,68
2,3
0,13
11,36
2,9
0,0
3,0
0,1
1,1
0,0
0,1
2,5
0,7
1,0
1,7
