d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
4,0,18,0
1,0,0,2
0,8,6,88
0,0,4,17
8,12,10,29
0,2,3,46
0,1,3,31
1,2,2,16
0,1,6,82
0,0,7,36
1,1,5,3
0,1,0,28
3,0,12,18
0,0,13,16
0,2,0,23
0,1,5,2
1,2,4,32
2,3,5,47
0,14,5,39
4,5,6,6
2,7,4,33
8,0,24,7
13,2,53,3
11,17,8,13
11,11,16,7
25,62,20,28
5,31,17,36
14,8,17,21
5,8,6,15
2,2,10,3
1,0,10,2
0,0,8,3
6,7,2,29
2,0,2,10
0,12,10,19
3,3,4,7
3,2,2,7
2,3,10,11
2,0,10,7
1,8,3,48
1,0,10,1
1,1,8,8
1,0,7,7
0,0,1,10
2,0,16,13
3,7,3,39
