wifi_count,edge_wifi_count
2,0
1,3
0,1
2,1
1,4
0,0
1,0
1,0
0,0
0,0
0,0
0,2
0,0
3,1
3,3
1,2
0,3
1,1
1,4
2,17
1,4
0,0
0,1
0,0
5,13
5,8
5,10
25,45
0,14
9,8
0,25
13,4
10,3
0,0
1,19
1,1
0,0
0,6
1,0
0,0
1,1
1,4
1,9
1,12
0,0
