time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Morning,2019-07-05,10:09:34,23.564212110000003,87.28322096666666,15,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:10:00,23.56388874777777,87.28384733833333,18,1,1,1,0,0,30.336734693877553
Morning,2019-07-05,10:10:39,23.56275963,87.28342409,1,0,1,0,0,1,23.87272727272727
Morning,2019-07-05,10:10:53,23.56194518142857,87.28328859821424,28,0,1,0,0,0,23.87272727272727
Morning,2019-07-05,10:12:04,23.56007693529412,87.2842370285294,34,1,1,0,0,0,30.336734693877553
Morning,2019-07-05,10:12:55,23.559287869539485,87.28477943828946,152,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:15:58,23.5577682775,87.28563359,4,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:16:20,23.557019641666667,87.28602398666668,6,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:16:53,23.55582421,87.28594962,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:17:03,23.555503744,87.285485814,5,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:17:18,23.555071732,87.285712002,10,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:17:52,23.55399221,87.28633750399999,5,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:18:12,23.55322999,87.28677243444444,9,0,0,0,0,0,10.406976744186046
Morning,2019-07-05,10:18:38,23.552400833333333,87.28696658666667,12,1,1,0,0,0,30.336734693877553
Morning,2019-07-05,10:19:19,23.551140762413795,87.28600653896552,29,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:20:11,23.55006519628571,87.28511412399999,35,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:21:02,23.549294083333333,87.28452135833334,6,1,0,0,0,1,30.336734693877553
Morning,2019-07-05,10:21:27,23.548236325,87.28370822125001,8,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:21:56,23.54702234,87.28273512666667,9,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:23:06,23.5444826,87.28298039857144,7,1,1,0,0,1,30.336734693877553
Morning,2019-07-05,10:23:35,23.543811787692302,87.28439672615384,13,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:24:16,23.54290424181818,87.28628917727272,11,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:24:57,23.54347618666667,87.28767456166668,6,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:25:12,23.5439105925,87.2879437875,4,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:26:00,23.543111901666663,87.29049243500002,6,0,1,0,0,1,23.87272727272727
Morning,2019-07-05,10:26:53,23.54636568285714,87.29281399000001,21,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:28:19,23.541721196666668,87.28997161933333,15,1,1,1,0,0,30.336734693877553
Morning,2019-07-05,10:29:24,23.53914360473684,87.29328789315791,19,1,0,1,0,0,30.336734693877553
Morning,2019-07-05,10:30:32,23.538067870000003,87.29636949,3,0,1,0,0,1,23.87272727272727
Morning,2019-07-05,10:30:51,23.537532727,87.29682685350002,20,1,1,0,0,0,30.336734693877553
Morning,2019-07-05,10:31:49,23.535921785,87.29595211374999,8,0,1,1,0,0,23.87272727272727
Morning,2019-07-05,10:32:09,23.53552906533333,87.29677336799999,30,0,1,0,0,0,23.87272727272727
Morning,2019-07-05,10:32:58,23.53573533429411,87.29783849423526,340,1,0,0,0,1,30.336734693877553
Morning,2019-07-05,10:38:51,23.53546000571428,87.29870304642857,14,0,1,0,0,0,23.87272727272727
Morning,2019-07-05,10:40:08,23.53696526,87.30181958,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:40:22,23.53658403,87.30251156,2,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:40:33,23.53637913,87.30286912,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:42:24,23.528201975,87.31121016333334,48,1,1,0,0,0,30.336734693877553
Morning,2019-07-05,10:43:20,23.52767909333333,87.3112032547619,21,0,0,0,0,0,10.406976744186046
Morning,2019-07-05,10:43:58,23.52751617,87.3105843,1,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:45:15,23.52643351,87.31130474599999,10,0,1,0,0,1,23.87272727272727
Morning,2019-07-05,10:48:30,23.51114055250001,87.31067381999999,12,0,0,0,0,1,10.406976744186046
Morning,2019-07-05,10:50:36,23.503535164666665,87.307727554,15,1,0,0,0,0,30.336734693877553
Morning,2019-07-05,10:51:53,23.500199358181817,87.30608646272727,11,1,1,0,0,0,30.336734693877553
Morning,2019-07-05,10:53:42,23.49658649551725,87.31351549896553,29,1,0,0,0,0,30.336734693877553
