#lat,long,speed,altitude,time,desc
23.49458156,87.31678969,0.0,30.0,07/02/2019 12:06:12,
23.49458564,87.31678373,0.7581561020735695,26.0,07/02/2019 12:06:13,
23.49458059,87.31678627,0.6165400695690103,28.0,07/02/2019 12:06:14,
23.49457309,87.31679178,1.0033525745674523,29.0,07/02/2019 12:06:15,
23.49457266,87.31679281,0.11548590510125638,29.0,07/02/2019 12:06:16,
23.49459446,87.3167901,2.4301879580701486,27.0,07/02/2019 12:06:17,
23.49461115,87.31679246,1.8640864196321243,28.0,07/02/2019 12:06:18,
23.49459795,87.31678614,1.5981031042195781,29.0,07/02/2019 12:06:19,
23.49460569,87.31679224,1.0597400430992303,29.0,07/02/2019 12:06:20,
23.49460582,87.31678718,0.5170551137908959,29.0,07/02/2019 12:06:21,
23.4945993,87.31679009,0.780881668391291,25.0,07/02/2019 12:06:22,
23.49458221,87.31678027,2.142097840243447,24.0,07/02/2019 12:06:23,
23.49457013,87.31677725,1.3729747463752109,22.0,07/02/2019 12:06:24,
23.49456137,87.3167758,0.9814188776220161,21.0,07/02/2019 12:06:25,
23.49455362,87.31677242,0.925154776320777,21.0,07/02/2019 12:06:26,
23.49454585,87.31676775,0.9839038977119609,22.0,07/02/2019 12:06:27,
23.49453722,87.31676475,1.0037030746750497,20.0,07/02/2019 12:06:28,
23.49452757,87.31676102,1.1346286258836973,20.0,07/02/2019 12:06:29,
23.49451846,87.31675806,1.053270167139355,19.0,07/02/2019 12:06:30,
23.49450971,87.31675553,1.0029373330990756,19.0,07/02/2019 12:06:31,
23.49449721,87.31675197,1.4313488587518828,19.0,07/02/2019 12:06:32,
23.49447773,87.31674675,2.2223410174893723,20.0,07/02/2019 12:06:33,
23.49445044,87.31674062,3.0865724190172994,20.0,07/02/2019 12:06:34,
23.49441626,87.31673093,3.912729038249181,20.0,07/02/2019 12:06:35,
23.49438181,87.31672173,3.9293968836444386,20.0,07/02/2019 12:06:36,
23.49434968,87.31671489,3.6263699698693888,20.0,07/02/2019 12:06:37,
23.49431811,87.31671115,3.517216322001713,20.0,07/02/2019 12:06:38,
23.49428859,87.31671028,3.270575994834492,20.0,07/02/2019 12:06:39,
23.49427044,87.31671142,2.0134999848474333,19.0,07/02/2019 12:06:40,
23.4942616,87.31671337,0.9990948544121315,20.0,07/02/2019 12:06:41,
23.49425459,87.31671837,0.9292920832993566,20.0,07/02/2019 12:06:42,
23.49424887,87.3167244,0.883569500497309,20.0,07/02/2019 12:06:43,
23.49424298,87.31672873,0.7881280498213249,19.0,07/02/2019 12:06:44,
23.49423608,87.31673422,0.9478640308527173,19.0,07/02/2019 12:06:45,
23.49422338,87.3167395,1.5063936292036992,20.0,07/02/2019 12:06:46,
23.49420518,87.31674527,2.1000675401439453,20.0,07/02/2019 12:06:47,
23.49418857,87.31675176,1.95537699799011,20.0,07/02/2019 12:06:48,
23.49417336,87.31676138,1.9501784010485543,20.0,07/02/2019 12:06:49,
23.49415166,87.3167712,2.6042232144506605,19.0,07/02/2019 12:06:50,
23.494129,87.31677824,2.610610629929074,19.0,07/02/2019 12:06:51,
23.49410905,87.31677961,2.213908833140537,18.0,07/02/2019 12:06:52,
23.49409052,87.31677587,2.0874698410703205,18.0,07/02/2019 12:06:53,
23.49407246,87.31676899,2.120029089081081,19.0,07/02/2019 12:06:54,
23.49405467,87.31676119,2.12525541613613,19.0,07/02/2019 12:06:55,
23.49404222,87.3167528,1.6234770394245115,20.0,07/02/2019 12:06:56,
23.49403063,87.31674515,1.5027461898883974,20.0,07/02/2019 12:06:57,
23.49401471,87.31673456,2.0685356039507052,20.0,07/02/2019 12:06:58,
23.49400516,87.31672734,1.289404167765246,18.0,07/02/2019 12:06:59,
23.49398946,87.31671991,1.8972042924822294,18.0,07/02/2019 12:07:00,
23.49396737,87.31670966,2.6611090545310736,18.0,07/02/2019 12:07:01,
23.49394883,87.31669959,2.296555423917289,17.0,07/02/2019 12:07:02,
23.49391867,87.31668611,3.61291884610223,17.0,07/02/2019 12:07:03,
23.49388127,87.31666934,4.482319560320306,17.0,07/02/2019 12:07:04,
23.49384827,87.31665237,4.045015534170974,18.0,07/02/2019 12:07:05,
23.49381821,87.31663624,3.714568791189034,18.0,07/02/2019 12:07:06,
23.49379106,87.31662119,3.3770774366428133,18.0,07/02/2019 12:07:07,
23.49376653,87.31660988,2.9521551011576443,18.0,07/02/2019 12:07:08,
23.49374559,87.31660224,2.4469074271053226,18.0,07/02/2019 12:07:09,
23.49372081,87.31659629,2.810900346778952,18.0,07/02/2019 12:07:10,
23.4936892,87.31659137,3.5367257244908723,18.0,07/02/2019 12:07:11,
23.49365455,87.31659359,3.844214628656643,18.0,07/02/2019 12:07:12,
23.49361971,87.31660135,3.939138002116122,17.0,07/02/2019 12:07:13,
23.49358631,87.31661114,3.8318695703835015,17.0,07/02/2019 12:07:14,
23.49355156,87.31663435,4.520223440746649,15.0,07/02/2019 12:07:15,
23.49352003,87.31663402,3.4921402353616826,14.0,07/02/2019 12:07:16,
23.49349572,87.31663365,2.6926209114546715,14.0,07/02/2019 12:07:17,
