wifi_count,edge_wifi_count
20,0
0,2
3,6
0,1
4,1
4,0
6,7
1,1
0,4
0,3
0,0
0,1
0,2
0,13
13,14
14,8
6,21
4,5
39,30
0,7
1,23
4,0
5,3
0,14
0,1
0,1
3,4
2,3
5,0
10,1
0,2
1,16
3,5
0,4
0,4
1,4
0,1
1,3
0,6
0,9
