honk_duration,edge_honk_duration
2,0
0,0
2,3
0,21
0,4
0,7
1,11
0,2
0,0
1,0
0,3
0,4
2,3
0,14
0,9
3,0
0,3
1,6
1,2
0,7
6,6
8,4
4,0
11,0
1,2
55,2
40,25
2,3
9,6
11,18
1,16
0,8
0,0
1,5
7,12
6,2
0,4
0,15
0,0
0,3
0,0
