wifi_count,edge_wifi_count
2,0
1,1
0,0
1,0
0,4
2,5
0,8
1,1
0,2
0,0
2,3
4,6
4,14
2,6
3,10
1,0
1,7
5,4
5,14
0,14
28,70
4,5
4,44
1,31
0,19
21,2
2,0
0,0
0,0
0,3
0,5
0,1
0,1
0,7
0,11
0,0
0,0
0,2
0,6
0,1
