wifi_count,edge_wifi_count
13,0
1,5
3,1
4,3
1,1
0,4
0,0
0,3
1,0
0,0
0,4
0,5
4,8
0,1
4,3
6,8
0,1
13,13
40,0
1,24
7,17
2,0
0,5
0,0
0,7
8,3
1,6
0,8
2,5
3,2
0,3
2,3
3,1
0,1
0,2
0,0
1,1
1,6
2,1
1,3
