Date,Early_Morning,Morning,Afternoon,Evening,Whole_Day,Day
09/14/2019,NA,0.5773502691896258,1.414213562373095,NA,1.3416407864998738,Saturday
09/15/2019,NA,NA,1.3416407864998738,NA,1.3416407864998738,Sunday
09/16/2019,NA,0.5773502691896258,1.889822365046136,0.0,1.7320508075688774,Monday
09/17/2019,NA,1.0,-0.4797590505005452,1.3416407864998738,1.1614703061902205,Tuesday
09/20/2019,NA,NA,0.0,1.0,0.3779644730092272,Friday
09/21/2019,NA,1.6666666666666667,2.0,1.0,2.785430072655778,Saturday
09/23/2019,NA,1.414213562373095,1.0,1.0,1.889822365046136,Monday
