wifi_count,edge_wifi_count
4,0
1,0
0,2
0,6
0,0
8,12
0,0
0,2
0,1
0,0
1,2
0,1
0,0
1,1
0,1
3,0
0,0
0,0
0,2
0,1
0,3
2,3
0,14
0,0
4,5
0,7
5,5
13,2
11,17
11,11
18,62
1,42
14,8
5,8
2,2
0,1
0,0
0,13
2,0
2,5
0,5
0,6
3,2
0,5
1,1
1,8
1,0
0,2
0,1
0,0
2,0
1,9
0,11
