honk_duration,edge_honk_duration
16,0
6,2
7,11
0,8
0,1
0,0
1,1
1,10
2,1
0,2
0,2
1,2
0,0
2,3
0,1
1,0
0,4
1,15
4,2
0,9
0,3
0,0
7,1
5,13
20,21
3,9
16,13
8,5
33,16
0,4
0,1
0,0
0,7
2,2
2,3
1,6
9,4
4,7
0,5
0,1
