high_way,human_made,medical,natural_land,one_way,other_poi,park,school,two_way,water
0.0,0.13167563238930638,0.02668955366643063,0.5979475848159833,0.19080491304299468,0.0,0.0,0.0,0.052882316085284965,0.0
0.0,0.10890210869318204,0.0249319155643036,0.6855726973165752,0.1598435615765533,0.0,0.0,0.0,0.020749716849385865,0.0
0.0,0.09770560548645313,0.0,0.7449884060819838,0.1573059884315631,0.0,0.0,0.0,0.0,0.0
0.0,0.12318123402809576,0.0,0.47238060770787477,0.20207690148751054,0.0,0.12686677400771082,0.07549448276880806,0.0,0.0
0.0,0.13427907183367638,0.0,0.39164605884704795,0.20001554841480207,0.0,0.13220594986006426,0.1418533710444092,0.0,0.0
0.0,0.13827210783587618,0.0,0.3239927418160272,0.19824470448822396,0.0,0.1350985039253444,0.2043919419345282,0.0,0.0
0.0,0.1467787468143592,0.0,0.26227422292622665,0.20827320648887668,0.0,0.0,0.3826738237705374,0.0,0.0
0.0,0.15976862843022888,0.0,0.25850778754663395,0.22934781393372664,0.0,0.0,0.34995695325981224,0.0,0.0024188168295982675
0.0,0.17197931323533813,0.0,0.30213603568541747,0.24132562943448194,0.0,0.0,0.2716335359099482,0.0,0.01292548573481424
0.0,0.2309608378524327,0.0,0.4912989907133459,0.27169357844218467,0.0,0.0,0.004133739988895565,0.0,0.001912853003141186
0.0,0.2136419755417033,0.0,0.5135524939684889,0.27280553048980777,0.0,0.0,0.0,0.0,0.0
0.0,0.25595999312859075,0.0,0.46127770036838384,0.2827623065030253,0.0,0.0,0.0,0.0,0.0
0.0,0.23966728505824034,0.0,0.5014940239043825,0.2588386910373772,0.0,0.0,0.0,0.0,0.0
0.0,0.22275883802429197,0.0,0.5249773140607261,0.2522638479149818,0.0,0.0,0.0,0.0,0.0
0.0,0.233827395694418,0.0,0.5073880739188417,0.2587845303867403,0.0,0.0,0.0,0.0,0.0
0.013317456717320632,0.22874045512965901,0.0,0.5404173281923338,0.21752475996068646,0.0,0.0,0.0,0.0,0.0
0.019671550317179723,0.22115511464077467,0.0,0.5541391670781397,0.20503416796390597,0.0,0.0,0.0,0.0,0.0
0.0041242133376616676,0.12760714470160323,0.0,0.631395666255967,0.17202912771781234,0.0,0.06484384798695599,0.0,0.0,0.0
0.00031487414187643024,0.08715057208237988,0.0,0.7352384439359269,0.15897116704805492,0.0,0.00037711670480549206,0.0,0.0,0.017947826086956522
0.0,0.11477053577636523,0.0,0.7036634500323858,0.1601803364475037,0.0,0.0,0.021385677743745127,0.0,0.0
0.0,0.14435268801383092,0.0,0.6064556473119862,0.15752515127549616,0.0,0.0,0.09166651339868681,0.0,0.0
0.0,0.14528178772260386,0.0,0.4809086710118258,0.15053850157994678,0.0,0.0,0.2232710396856236,0.0,0.0
0.0,0.08914106373549732,0.0,0.5314936032023946,0.0985382899736282,0.0,0.0,0.192772090928244,0.08805495216023597,0.0
0.0,0.06661672872895943,0.0,0.7656278135106129,0.04599212036963678,0.0,0.0,0.001930293361375406,0.11983304402941536,0.0
0.0,0.16702066390071937,0.0,0.6515860176595097,0.12705749428652133,0.0,0.0,0.0,0.054335824153249626,0.0
0.0,0.26635496692670485,0.0,0.5467252988461425,0.18160279417435413,0.0,0.0,0.005257615756533088,5.932429626553555e-05,0.0
0.09459145903541241,0.14554628657716884,0.0,0.5571736368156456,0.14619450122461006,0.0,0.0,0.003951899526729647,0.0525422168204335,0.0
0.061860315180998285,0.21611364685368478,0.0,0.5417640465078795,0.1258049863362956,0.0,0.0,0.004751159400115756,0.04970584572102598,0.0
0.09652912862338159,0.11028906155198218,0.0,0.5856171561579561,0.155168800032359,0.0,0.0,0.0,0.05239585363432114,0.0
0.09350165502559092,0.053215999066769715,0.0,0.6087942373029644,0.07346636725528223,0.0,0.0,0.0,0.17102174134939266,0.0
0.08931978827156721,0.00968445564016228,0.0,0.7446897201030612,0.0588146513775644,0.0,0.0,0.0,0.09749138460764478,0.0
0.08994117604912265,0.0045425560117218,0.0,0.7741833788305426,0.059275340512578004,0.0,0.0,0.0,0.07205754859603493,0.0
0.0,0.0505384562443175,0.0,0.7414613119279015,0.13609015202831196,0.0,0.0,0.0,0.07191007979946897,0.0
0.0,0.0377232862001074,0.0,0.8034043314838017,0.057146948272776096,0.0,0.0,0.0,0.10172543404331484,0.0
0.0,0.031366880799428974,0.0,0.821131334760885,0.0564561027837259,0.0,0.0,0.0,0.09104568165596001,0.0
0.0,0.12809389119494546,0.0,0.6788671344084047,0.11478529184880433,0.0,0.0,0.0,0.07825368254784557,0.0
0.0,0.06672966016095924,0.0,0.7602518291645396,0.07062874023872362,0.0,0.0,0.0077547163663614724,0.09463505406941591,0.0
0.0,0.07353493511087125,0.0,0.7733201573821183,0.08822296043203506,0.0,0.0,0.0,0.0649219470749753,0.0
0.0,0.12633088157302794,0.0,0.731658431141623,0.09396179350350574,0.0,0.0,0.0,0.048048893781843315,0.0
0.0,0.14216773805551178,0.0,0.719030872867154,0.10473819119248697,0.0,0.0,0.0,0.0340631978848474,0.0
