lat,long,wifi_count,Is_Adhoc
23.5547694525,87.2858702675,0,1
23.55896709,87.28473528333332,0,1
23.559792265,87.284441225,0,1
23.49366125716578,87.31662900237967,21,1
23.49390405,87.31576302,0,1
23.499767218333336,87.30703320333332,0,1
23.507292150000005,87.30988005875004,0,1
23.53542670400001,87.29875115133335,1,1
23.536117076,87.295529785,2,1
23.54378999857143,87.28787243142858,0,1
23.5433843,87.28762069,0,1
23.542967175,87.28613536833332,0,1
23.54392074,87.28423612600002,2,1
23.54505780333333,87.28166871666667,0,1
23.548298015000004,87.28363695312504,1,1
23.55200045,87.28660305600002,1,1
23.553360917142854,87.28670179999996,0,1
23.55463307,87.28599109857143,1,1
23.5591043725,87.28464217312502,0,1
23.56183055333333,87.28331080666668,0,1
23.56354960181818,87.28364828363634,0,1
23.49375377140221,87.31652996335791,20,1
23.510642637777767,87.31057597333331,0,1
23.51723425,87.31141249000002,0,1
23.53631299500001,87.3028474325,1,1
23.535145914523806,87.29752838357142,4,1
23.53957128666667,87.29297980666668,1,1
23.546373117234047,87.29282997574468,5,1
23.543848075,87.284239835,2,1
23.54501814,87.28164608666668,0,1
23.546201422,87.28198080199999,0,1
23.54824292705883,87.28367263588234,1,1
23.55332415625,87.28672118062502,1,1
23.559086408571428,87.28461338357144,3,1
23.494287116,87.31680378799999,1,1
23.49551146,87.31494266,1,1
23.497920724,87.31114402000001,0,1
23.49978346,87.30695575,0,1
23.49999661,87.30589571,0,1
23.50354590375,87.30766599125002,2,1
23.528961144,87.31030825399998,0,1
23.536274847241373,87.30102481,0,1
23.535116924418613,87.29750596860468,4,1
23.546334955476194,87.29282235095242,5,1
23.543082065,87.29037359750002,1,1
23.54384067,87.28792357333332,0,1
23.54828917625,87.28363662874996,1,1
23.553331665,87.2866896875,0,1
23.55642216714286,87.28629423857141,0,1
23.559118177,87.28463152799999,0,1
23.493737568805965,87.3165876412438,13,1
23.511339327142853,87.31060099785714,1,1
23.536201638518524,87.30289173444444,7,1
23.536993902,87.296426016,0,1
23.54386469666667,87.28788245333332,0,1
23.543413868000002,87.28760849000004,1,1
23.54396972,87.2840050625,4,1
23.544632841111106,87.28259901444444,1,1
23.5482971532,87.28365036919998,3,1
23.54877555333333,87.28399241666666,0,1
23.55215895000001,87.28669657666669,0,1
23.55343899272728,87.28667516272728,0,1
23.55647674333333,87.28628334666666,0,1
23.55685389666667,87.28610868999998,1,1
23.5071260075,87.30982440249998,0,1
23.536832757777766,87.29627344888891,10,1
23.54310621,87.29039788,0,1
23.54380468363637,87.28443347409092,3,1
23.545044341333327,87.28169184599999,1,1
23.54610531,87.28191790428568,0,1
23.548320237391305,87.28368694608696,1,1
23.553484375714284,87.28661788214286,0,1
23.55801047615385,87.2854326507692,0,1
23.56426036811881,87.28208591099009,3,1
23.493691136144072,87.31655340169488,20,1
23.50705525363637,87.30983003090908,0,1
23.5078132125,87.310214745,0,1
23.535408638461536,87.29685723653847,3,1
23.5391329525,87.29397521,2,1
23.543143288000003,87.29029271,5,1
23.543623831764712,87.28778539705885,0,1
23.5428455425,87.28632119749999,0,1
23.54376496260869,87.2844614221739,0,1
23.54503972,87.28158557,0,1
23.546402952857147,87.2822332742857,0,1
23.548276344,87.28369646666665,1,1
23.553292757142852,87.28670402214287,0,1
23.554612664,87.28595398,0,1
23.56265886458333,87.2833888129167,0,1
23.50722204,87.30982005999998,0,1
23.51235124,87.3105891257143,1,1
23.52548037,87.31107041,0,1
23.53908492,87.294004545,2,1
23.54019529111111,87.29271624111111,7,1
23.54302158631579,87.29035145263157,7,1
23.543849752,87.287920306,0,1
23.5428447825,87.2862348525,1,1
23.544977795,87.28167982500004,1,1
23.54639763333333,87.28214675333334,1,1
23.55335397181818,87.28668040363638,0,1
23.554579068333336,87.28599477833335,0,1
23.556389943000003,87.286329542,0,1
23.55799000111111,87.28543572,0,1
23.55902022,87.284684305,0,1
23.494064512556967,87.31704806511381,9,1
23.50354155333333,87.30766770833333,0,1
23.50720666571429,87.30985524714285,0,1
23.51067244833333,87.31055521555555,0,1
23.536372482380948,87.30281586238097,1,1
23.53551491,87.29889698,0,1
23.5431651995,87.29035819599999,0,1
23.54324655,87.28552002916668,0,1
23.548236447777768,87.28366655722222,0,1
23.55191601666667,87.28651011533333,0,1
23.55327744,87.2867094225,0,1
23.56282248,87.28276758,0,1
23.56359916000001,87.28227805,2,1
23.56421748658537,87.28203097756098,3,1
23.4954423075,87.31501587250001,0,1
23.50286943208333,87.30714779208334,2,1
23.521413255,87.31147749333331,0,1
23.546349619500013,87.29285780525001,4,1
23.543117688888888,87.29031883222223,6,1
23.543399441666665,87.28762344500002,1,1
23.543774939166664,87.28439740833332,3,1
23.55331252,87.286674956,0,1
23.554621076,87.28598726799999,0,1
23.556304151666666,87.28637367666668,0,1
23.5615262,87.28345190499998,0,1
23.49367117982758,87.31659242068967,13,1
23.503603727058824,87.30770186117644,1,1
23.50808192,87.3103166475,0,1
23.525791956,87.31115092600002,0,1
23.53510816,87.29742557,0,1
23.53899093,87.29446875947374,13,1
23.5463382940678,87.29280329050846,7,1
23.543863365,87.2842748375,0,1
23.548316048518515,87.28360208074074,2,1
23.548975282727273,87.28415764727274,3,1
23.553459919,87.28662237,0,1
23.55467094,87.28602714,0,1
23.560471725625,87.2840777075,2,1
23.5026493675,87.30702933,0,1
23.52868278375,87.31062513625,0,1
23.536676025,87.301229083,1,1
23.53548629,87.296688225,0,1
23.543136195555554,87.29038272111113,3,1
23.54357564465117,87.28772746093023,0,1
23.54365003785714,87.28468383857141,2,1
23.54387621666667,87.28425103666666,0,1
23.549028355999997,87.28424848600002,4,1
23.55328410000001,87.28672127666665,0,1
23.55909933333333,87.28461483500001,3,1
23.4941305075,87.31678853187498,10,1
23.4939377,87.31572365,0,1
23.495687055999998,87.31468461800002,1,1
23.498981236,87.30919144200001,0,1
23.51245585923077,87.31052734538461,0,1
23.52833329333333,87.30918680999999,0,1
23.535082829215693,87.29750088862744,3,1
23.541252327142853,87.29086333999999,0,1
23.543104985,87.29036287199999,0,1
23.54357267681819,87.28773230681819,0,1
23.54326342,87.28535581000001,1,1
23.54382873545455,87.28424478272726,10,1
23.545010272000003,87.281630512,1,1
23.54749703333333,87.28301949,1,1
23.54826271054795,87.2836066879452,4,1
23.54917934142857,87.28425581142857,3,1
23.55186462666667,87.28646152666666,0,1
23.55332329,87.28666578857144,0,1
23.55460586333333,87.28593984999998,0,1
23.559068105882353,87.28461571117647,6,1
23.49403958821277,87.31692855799999,27,1
23.498918401999997,87.30960583800001,0,1
23.5353301416,87.2970628684,10,1
23.538948924,87.294542385,3,1
23.543065137096768,87.29038533096771,5,1
23.54390275461539,87.28797212615383,0,1
23.54337164,87.287679575,0,1
23.54384232333333,87.28425131499998,4,1
23.54503522333333,87.28162157666668,0,1
23.553335763333337,87.28669634833334,0,1
23.55463959,87.285997815,0,1
23.55909584730769,87.28458503846153,0,1
23.55980467333333,87.28441681333334,0,1
23.5634307425,87.283639595,0,1
23.51228558,87.3105553175,0,1
23.524324146666668,87.3157823877778,0,1
23.54385658666667,87.28425971666668,0,1
23.545851831034483,87.28164348655174,2,1
23.54626692857143,87.2820272042857,0,1
23.55645051,87.28629326,0,1
23.496851482666674,87.31284193466671,0,1
23.52492813,87.31124623,0,1
23.52438245454545,87.31573860636364,0,1
23.52519536666667,87.31732811166668,0,1
23.52811918,87.31020636,0,1
23.546285054150943,87.29274745226414,10,1
23.54307508166667,87.29042918285715,1,1
23.54385838,87.28420351523809,3,1
23.54825147038462,87.28365292192305,2,1
23.55170630333333,87.28637794333332,3,1
23.506958326666666,87.30971364333334,0,1
23.543198105,87.29027561000002,0,1
23.5438688,87.28426722500002,2,1
23.54828196923077,87.28365858846155,2,1
23.551823925,87.28644236,0,1
23.559075792857147,87.28461703999999,0,1
23.54307941727273,87.29034924000004,2,1
23.54471268,87.28232924,0,1
23.548286298214286,87.28362453857142,2,1
23.55790538833333,87.28547359,0,1
23.558970028,87.28472072733332,2,1
23.5249779,87.31119362,0,1
23.52653877375,87.31160287,0,1
23.524247032857147,87.31592929857142,0,1
23.52503263224489,87.31770645612244,0,1
23.55162622,87.28625837999998,0,1
23.559024085,87.2847130925,2,1
23.559667495,87.28450592,0,1
23.500048933571428,87.30624899071432,2,1
23.51071526625001,87.31056676249996,0,1
23.5201652,87.31125008,0,1
23.52433357333333,87.31581605333334,0,1
23.524786948000003,87.318535988,0,1
23.54308083833333,87.29038458166669,1,1
23.543905915,87.28433548749999,5,1
23.54821164,87.28359219125,0,1
23.55637655333333,87.28632962666669,1,1
23.559070686111113,87.28462487277777,7,1
23.497164415,87.31250821500002,0,1
23.526566036,87.311674364,0,1
23.52440435,87.31644583999999,0,1
23.543144409375,87.29038497750004,5,1
23.543880815,87.28423850250002,0,1
23.54608032,87.281907245,0,1
23.548277242857147,87.28363935857143,0,1
23.5110013,87.31054278,0,1
23.546291897733337,87.29281032200001,9,1
23.542739996785716,87.28652217857142,2,1
23.5439047,87.28412320875002,6,1
23.55906422272727,87.28461927999999,3,1
23.49626344055555,87.31402263055556,0,1
23.5010133084,87.30608136720001,2,1
23.507270295,87.30988896333332,0,1
23.510954324,87.310507826,1,1
23.52469692,87.31860381,0,1
23.525389367500004,87.31692080750004,1,1
23.5264149175,87.3148930225,0,1
23.5432410575,87.29021708500002,2,1
23.542819439000002,87.286451631,1,1
23.543923,87.28424338,0,1
23.54509367400001,87.281508916,0,1
23.54635491,87.28213829714285,0,1
23.54833102291667,87.2836565125,1,1
23.55180451,87.28648321000001,1,1
23.55636492,87.28636231,0,1
23.559122652727275,87.28463504181818,1,1
23.51095742,87.31049679,0,1
23.526596216666665,87.31163155666668,0,1
23.52441245,87.31639046000002,0,1
23.54304844,87.29031563666666,4,1
23.54283325454545,87.28640210545456,1,1
23.543855825,87.284252865,0,1
23.54821189461539,87.28357372615385,0,1
23.507281516250004,87.30994255625,0,1
23.525093788461536,87.31115549384617,0,1
23.52645000222222,87.31167484888891,0,1
23.52472184846154,87.31860286384617,0,1
23.5251453025,87.3172771425,0,1
23.52530582,87.31692735875,0,1
23.543042365,87.29045496250002,2,1
23.54277081,87.28653993,0,1
23.54373063111111,87.28446607833332,1,1
23.548241869375,87.28362052687501,0,1
23.556684348,87.28617289799999,0,1
23.559115341,87.28462838625,2,1
23.49973625,87.30586411,0,1
23.524480425714287,87.3163272657143,1,1
23.54302341666667,87.290362195,2,1
23.543897055,87.287916945,0,1
23.54382906,87.2842445175,2,1
23.54504951,87.28163197333332,2,1
23.54827062,87.28359403461538,1,1
23.551772426666666,87.28637106166669,0,1
23.55331307,87.28667532875,0,1
23.49908735,87.30897287285713,1,1
23.511050019999995,87.31041283285717,0,1
23.52655513666666,87.31168434777777,1,1
23.524341465,87.3157855025,0,1
23.54315691066667,87.29034844333334,4,1
23.54378801666667,87.28925982333334,4,1
23.5438820725,87.28426169,1,1
23.54499598125,87.28170837666669,2,1
23.5528687275,87.28695675750002,0,1
23.49563168142857,87.31478283714287,0,1
23.4999935125,87.3061673675,0,1
23.507152147272723,87.30981497363636,0,1
23.52662530294117,87.31142769882351,0,1
23.52431862933333,87.31589644066666,2,1
23.52425147,87.316696505,0,1
23.5244211725,87.316378795,0,1
23.54306690666667,87.29029431666666,1,1
23.542871088000002,87.28616877699999,0,1
23.544980738000003,87.281631516,1,1
23.54558785967741,87.28152509451611,11,1
23.54825322869565,87.28360772608696,0,1
23.551946396666665,87.28659180333334,0,1
23.55857525,87.28502189,0,1
23.55888697,87.28477721,0,1
23.50713534444445,87.30976591444444,0,1
23.528128749032263,87.30865148483869,0,1
23.53204621,87.30768107,0,1
23.543149465625003,87.29034856812498,2,1
23.543352074,87.28760881000002,0,1
23.548232657142854,87.28363141857143,1,1
23.55199383666667,87.28654383666668,1,1
23.556373063333336,87.28631831333333,1,1
23.52853695,87.30879940333334,0,1
23.527500500000002,87.31094659666668,0,1
23.5430375,87.29032346666666,3,1
23.54274855400001,87.28641341266666,0,1
23.54826161291666,87.28361413291668,3,1
23.560540536249995,87.28399777624998,0,1
23.543000535,87.29047145714287,3,1
23.543716712608692,87.28789052913042,0,1
23.54385037,87.28427069499998,0,1
23.54423325375,87.28350979625,1,1
23.548283431538447,87.2836504723077,2,1
23.55188201,87.28655638,0,1
23.52814221444445,87.30852587111113,0,1
23.54310090076923,87.29039332461541,2,1
23.543393554285718,87.28988316428574,10,1
23.54388968,87.28414036,0,1
23.546393817142853,87.28211560428572,0,1
23.559047415882354,87.28467510588234,2,1
23.503962785,87.3079039225,0,1
23.507131626666666,87.30976851666668,0,1
23.519195415,87.31116092499998,0,1
23.528971755833336,87.31027463666666,0,1
23.54306414294117,87.29042287705884,6,1
23.543712813888888,87.28442868888891,4,1
23.54633355,87.28213605,0,1
23.54825812111111,87.28364218444445,1,1
23.55193931,87.28666262500002,2,1
23.554522145,87.286044275,0,1
23.55715111,87.28595814,0,1
23.55809001857143,87.28540273857142,0,1
23.5589697,87.2847378,0,1
23.55997609,87.28435881,0,1
23.54308374076923,87.29033350615386,0,1
23.54322732,87.28758509,0,1
23.542910200769228,87.28622627000001,0,1
23.543166904,87.28559109,0,1
23.543883771428572,87.28422247142855,3,1
23.54432221,87.28348757500002,3,1
23.54734288,87.28289717599999,1,1
23.548257058,87.28361640000001,2,1
23.55156941857143,87.28622704714287,2,1
23.55186617666667,87.28650114666668,0,1
23.56080025,87.28391387250002,0,1
23.543088012727274,87.29042141818182,5,1
23.54278265454545,87.28649761500002,0,1
23.54388363142857,87.28427852714285,3,1
23.545000695,87.281705975,0,1
23.548208224285716,87.28358602761904,2,1
23.559101823043473,87.28463638565218,0,1
23.528487785,87.30885427,0,1
23.543000249230772,87.29040872692306,0,1
23.544993825,87.28170659749998,2,1
23.55635428250001,87.28633853125,0,1
23.557961246153845,87.28545577,1,1
23.493665201509447,87.31650127183961,22,1
23.538554425999997,87.29540109,1,1
23.54217951988888,87.2898860727778,4,1
23.54342011,87.28765061142856,0,1
23.54283910076923,87.28633146615387,0,1
23.5438493575,87.28424429,4,1
23.54505259,87.28161239,0,1
23.54831393347826,87.28369408130432,1,1
23.5534178645,87.28666682650001,1,1
23.559143821904758,87.28463670142858,1,1
23.561801723333332,87.28338163333332,1,1
23.56427129155172,87.28307460879313,0,1
23.561710826666665,87.28343287666668,0,1
23.558820335,87.285037375,0,1
23.55723458,87.28593284,0,1
23.555078266,87.285747308,0,1
23.55453854,87.28605063125,1,1
23.55327597285714,87.28675282142855,2,1
23.543868577272725,87.28438412636366,1,1
23.543463826363634,87.28769250636365,0,1
23.5438926775,87.28793089,0,1
23.535684661988487,87.29780121631127,10,1
23.535163745714282,87.2972649457143,1,1
23.53542068,87.29675138666666,0,1
23.53290015857143,87.30080438285715,0,1
23.564195973310355,87.28315086599999,3,1
23.554819133333336,87.28584850333334,1,1
23.554387602307692,87.28612467923078,0,1
23.55319081333333,87.28675924777777,1,1
23.5517362525,87.28647678,0,1
23.54747964,87.28305395437498,1,1
23.547069479,87.28272966799999,1,1
23.545012315000005,87.28174585214286,3,1
23.54379338625,87.28436338125,0,1
23.54349896272727,87.28765378363636,2,1
23.54426412857143,87.28854267285715,1,1
23.53920062,87.29360752,0,1
23.53528458166667,87.29859208805556,1,1
23.53523279818181,87.29712088090906,0,1
23.50150897833333,87.3064924725,0,1
23.56422094133332,87.28310297966667,1,1
23.556002411999998,87.286329395,1,1
23.55505436269231,87.28573021307693,2,1
23.553294554736837,87.28670605421053,0,1
23.55074823176471,87.28567393117645,1,1
23.54698737272728,87.2826723390909,0,1
23.545084664166666,87.28161754416668,2,1
23.54422394,87.28360494,0,1
23.543864986666666,87.28429484666668,0,1
23.537047694615392,87.30163684384615,7,1
23.528155041600012,87.31115483259998,0,1
23.56385044444445,87.28398931555556,0,1
23.56156943888889,87.28347696555555,0,1
23.55711124333333,87.28595788333332,1,1
23.55488001333333,87.28583018333335,0,1
23.55326905666667,87.28675963166668,1,1
23.54712240000001,87.28279042500002,1,1
23.546622952857145,87.28239647714285,0,1
23.5438113,87.28434215,0,1
23.54348427166667,87.28765870333332,0,1
23.54072635,87.29248192399997,7,1
23.539104156756764,87.29421244864866,20,1
23.53545968142857,87.29721114714287,6,1
23.53499527166667,87.29772992666666,0,1
23.53541248052632,87.29684492289472,1,1
23.530841008749995,87.30451097999998,0,1
23.52642680727273,87.31127549727272,0,1
23.56423640383117,87.28316504711044,3,1
23.56169888,87.28346330833334,0,1
23.561307636,87.28365184399998,1,1
23.56045731,87.28412914,0,1
23.555026702352944,87.28575521235292,3,1
23.5532505375,87.28676429875,0,1
23.550914674558825,87.28580552720591,6,1
23.54919937,87.28441787,0,1
23.548616594166663,87.28400688,1,1
23.54670937909091,87.28245794727276,2,1
23.545030274000002,87.281736615,3,1
23.54430496,87.283487075,4,1
23.543803413333336,87.28439823000002,2,1
23.54393779,87.28797045,0,1
23.54404785,87.288892075,0,1
23.54011367,87.29285523,0,1
23.539188265,87.29390262500002,0,1
23.537376728888887,87.2966774402778,37,1
23.53544866,87.29683482,5,1
23.535624411524548,87.29784654627909,32,1
23.53572857558282,87.29626034331282,2,1
23.53550838,87.29612718,0,1
23.53506156,87.29691802,0,1
23.53479276,87.29747266,0,1
23.52843329,87.30882690000001,0,1
23.51311276,87.31060758,0,1
