wifi_count,edge_wifi_count
2,0
1,3
2,2
1,4
0,0
0,0
1,1
0,0
0,0
0,2
0,0
1,3
3,3
1,2
0,3
1,1
1,4
2,17
0,5
0,0
0,1
0,0
0,0
5,13
4,10
5,9
24,49
0,11
9,8
1,25
13,3
10,3
1,21
0,0
1,5
1,0
0,0
1,1
1,4
1,9
1,12
0,0
