wifi_count,edge_wifi_count
4,0
8,3
3,6
0,4
0,1
0,19
0,3
0,3
3,1
2,3
15,5
34,11
12,12
19,33
6,51
0,13
4,22
2,11
2,9
0,7
0,5
0,2
0,3
0,4
1,1
0,9
1,20
3,3
