honk_duration,edge_honk_duration
8,0
27,53
4,8
3,6
3,3
1,16
0,8
0,23
15,5
0,5
4,1
10,1
1,4
6,3
8,8
0,2
0,3
0,9
0,7
0,11
0,0
0,0
0,0
0,4
0,4
0,9
1,7
1,1
