d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
4,0,12,0
7,0,13,37
0,3,1,13
1,0,0,3
7,10,6,1
0,8,0,3
0,2,0,1
1,0,1,4
0,3,6,6
0,1,0,0
2,0,1,0
2,0,8,14
7,16,4,20
10,8,4,7
5,2,3,0
12,0,20,35
4,12,1,13
59,45,17,12
4,18,9,10
8,6,14,0
1,5,5,9
2,3,3,6
0,13,4,4
7,0,1,0
1,5,0,0
3,13,10,6
1,7,1,8
1,0,3,0
0,3,2,0
2,0,3,0
0,3,5,4
0,7,3,3
7,1,10,1
1,4,1,8
