honk_duration,edge_honk_duration
12,0
12,38
1,13
0,3
6,1
0,3
0,1
0,5
6,6
0,0
1,0
6,16
4,20
4,7
3,0
14,41
0,14
16,13
8,11
12,2
5,9
2,7
4,4
1,0
0,0
10,6
0,9
2,1
1,1
2,1
2,7
2,4
10,1
0,9
