wifi_count,edge_wifi_count
2,0
1,1
0,0
1,0
0,4
2,5
1,9
0,2
0,0
2,3
4,6
4,14
1,7
3,10
2,0
1,6
3,6
4,14
0,15
8,90
4,5
0,14
4,30
1,31
0,19
20,3
2,0
0,0
0,0
0,3
0,5
0,1
0,1
0,7
0,11
0,0
0,0
0,2
0,6
0,1
