start_time,end_time,scores
08:01:52,08:08:06,-2.0
08:08:19,08:08:21,-2.0
09:21:20,09:25:53,-2.0
10:56:39,10:56:50,-2.0
10:57:03,10:59:51,2.0
11:00:40,11:00:40,-2.0
11:54:19,11:54:25,-2.0
17:08:18,17:10:08,-0.9941762130352533
07:49:06,07:49:16,-2.0
17:00:01,17:00:03,-2.0
