start_time,end_time,scores
12:08:25,12:10:10,-1.0
12:11:02,12:11:02,-2.0
12:11:03,12:13:24,-5.814040485895939e-62
12:16:06,12:16:06,-2.0
15:53:28,15:54:35,-0.994875924207385
15:55:31,15:56:04,2.0
17:52:22,17:59:11,-2.0
17:59:27,17:59:29,-2.0
17:59:55,18:00:08,-2.0
11:48:56,11:49:00,1.000179613829782
15:40:27,15:40:36,0.9993521218237708
15:40:49,15:40:52,-2.0
17:32:47,17:32:52,-0.9992556755088838
17:32:58,17:33:07,-2.0
