start_time,end_time,scores
11:41:12,11:43:03,-1.0
11:45:36,11:48:22,2.0
16:02:33,16:03:57,2.0
18:05:25,18:05:25,-2.0
18:05:26,18:06:28,-1.185064864233981e-27
18:09:36,18:10:21,2.0
11:18:05,11:18:13,-2.0
11:18:25,11:18:25,1.0
11:18:40,11:18:41,-2.0
15:40:46,15:40:51,-2.0
17:48:28,17:48:37,0.998825295442871
17:48:50,17:48:54,-0.7351414805916845
