start_time,end_time,scores
08:02:16,08:11:23,-2.0
09:57:40,10:01:50,-0.9615551212795435
11:52:30,11:55:50,-0.9703286194430477
11:56:40,11:57:01,-2.0
18:07:19,18:07:39,2.0
11:37:38,11:37:51,2.0
