start_time,end_time,scores
12:34:22,12:34:24,-2.0
16:44:37,16:45:51,-0.9950830664089342
16:46:26,16:48:58,2.0
12:09:26,12:09:41,1.0008947477705705
12:09:52,12:09:55,-0.7613003866968737
16:21:53,16:22:02,0.9994048603250602
18:30:25,18:30:33,0.9989619827064607
