honk_duration,edge_honk_duration
33,0
74,1
1,79
3,91
1,24
1,14
3,51
3,41
3,22
0,182
14,12
8,8
32,57
4,3
5,1
3,21
7,6
0,75
5,103
13,41
11,23
30,19
3,11
3,19
1,55
2,4
1,12
13,30
0,3
0,6
1,8
1,20
11,6
8,16
5,24
1,13
6,27
6,21
9,17
12,7
12,18
0,14
5,8
9,25
1,21
2,10
