wifi_count,edge_wifi_count
8,0
4,2
1,2
1,9
4,9
0,10
0,1
0,7
0,3
0,0
0,0
1,0
0,6
3,12
4,14
4,12
10,37
33,46
3,40
3,13
0,26
0,0
2,7
4,19
3,17
4,7
0,6
0,2
1,0
2,0
0,1
1,0
0,11
1,7
0,0
0,1
