wifi_count,edge_wifi_count
3,0
0,1
1,2
4,10
1,4
0,0
2,2
0,0
0,1
1,0
7,0
0,0
3,2
2,1
2,6
4,0
8,10
2,5
0,6
6,11
2,27
0,5
57,45
0,14
6,2
17,9
8,17
4,12
23,4
0,1
3,1
5,1
0,5
1,3
1,0
0,0
1,0
0,2
0,3
0,1
0,0
3,5
0,15
0,0
0,0
5,0
0,5
