d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
3,0,12,0
0,1,1,10
3,0,5,0
4,10,16,5
1,4,2,21
0,0,3,1
2,2,14,19
0,0,0,0
0,1,5,5
1,0,3,3
7,0,17,0
0,0,2,1
3,2,5,6
2,1,4,7
4,4,6,12
4,0,13,4
8,10,6,11
3,4,11,9
3,3,0,3
7,10,10,27
5,24,3,9
1,4,1,7
57,45,23,12
0,14,1,9
6,2,3,1
24,2,23,1
8,17,4,6
12,4,3,9
23,4,44,7
1,0,2,3
4,0,6,1
6,0,24,4
0,5,8,15
1,3,13,35
1,0,3,13
0,0,22,2
1,0,4,6
0,2,3,6
0,3,1,27
0,1,2,5
0,0,0,4
3,5,1,10
1,14,9,7
0,0,2,24
0,0,0,0
5,0,2,5
0,5,0,5
