honk_duration,edge_honk_duration
20,0
53,15
1,0
2,5
2,15
4,9
1,2
1,3
1,6
0,3
2,9
0,1
1,1
0,3
2,14
16,10
27,0
4,11
8,3
4,1
76,7
34,8
15,6
1,12
1,12
2,2
17,8
0,10
1,1
5,10
5,2
6,5
0,4
1,1
0,4
0,4
5,2
3,3
0,0
0,0
0,1
0,7
2,6
2,1
