time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Afternoon,2019-09-16,15:40:48,23.5643323485,87.28310476375,40,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:41:45,23.564000121666663,87.28381336833333,6,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:42:10,23.56311858,87.28356146,1,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:42:25,23.56233114,87.28331578,1,0,1,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:43:21,23.5594021175,87.2846932425,4,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-16,15:43:49,23.558073519375,87.28544480562502,16,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:44:33,23.55621432,87.28645847,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-16,15:44:55,23.55555259,87.28548412,1,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,15:45:01,23.55515293166667,87.28568707999999,12,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:45:26,23.554633985,87.28600660000001,2,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:45:51,23.5533503975,87.2867003525,4,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:46:07,23.55275738,87.28699722,1,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-16,15:46:15,23.55239047,87.286907535,2,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,15:48:09,23.54658031153846,87.28235299846155,13,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:48:46,23.545338412222225,87.28135465333332,9,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-16,15:49:04,23.54509884333333,87.28168672666668,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:49:54,23.54386297375,87.28435402125,8,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:50:19,23.543262834,87.28553377,5,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:50:34,23.54303853,87.28594428,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:51:04,23.543463866000003,87.28762975,5,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:51:24,23.544197805,87.28810724666666,6,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-16,15:51:42,23.54426999,87.2886259,3,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,15:52:15,23.54314412538462,87.29042084846154,13,0,1,0,0,0,21.441935483870967
Afternoon,2019-09-16,15:53:00,23.5418133175,87.28982443249998,4,1,0,1,0,0,24.16631130063966
Afternoon,2019-09-16,15:53:59,23.539329096956525,87.29331218434781,23,1,0,1,1,0,24.16631130063966
Afternoon,2019-09-16,15:55:24,23.53774456413793,87.29680639413792,29,1,1,1,1,0,24.16631130063966
Afternoon,2019-09-16,15:56:08,23.537208950000004,87.29651624916669,12,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:56:42,23.53606100444445,87.29593331111111,9,0,0,1,1,0,23.918650793650794
Afternoon,2019-09-16,15:57:09,23.53545689294117,87.29708151882355,17,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,15:57:43,23.535781810511367,87.29749812136367,176,1,0,0,1,0,24.16631130063966
Afternoon,2019-09-16,16:04:00,23.535077185454544,87.29738450545454,11,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,16:04:24,23.53538319263157,87.29684536736845,19,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,16:04:57,23.535798623472218,87.2960527031944,72,0,0,1,1,0,23.918650793650794
Afternoon,2019-09-16,16:06:22,23.53539883666667,87.29625900333333,3,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,16:07:14,23.53313166,87.30049432000001,2,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,16:11:32,23.52308077733333,87.31715107600002,15,0,0,0,1,0,23.918650793650794
Afternoon,2019-09-16,16:12:24,23.52435028428572,87.31571507857143,7,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,16:18:13,23.503697943157896,87.30772927157895,19,1,0,0,0,0,24.16631130063966
Afternoon,2019-09-16,16:19:15,23.50102618,87.30621778,1,0,0,0,0,1,10.388739946380698
Afternoon,2019-09-16,16:19:28,23.500372727500004,87.30611254583334,12,1,1,0,0,0,24.16631130063966
Afternoon,2019-09-16,16:21:53,23.495613035,87.31571317000001,8,0,0,1,1,0,23.918650793650794
