wifi_count,edge_wifi_count
0,0
0,1
1,1
0,0
0,9
1,3
0,2
0,2
1,1
0,0
1,0
0,1
0,2
0,19
3,13
0,0
1,13
0,2
1,1
1,3
1,5
0,7
1,22
0,6
47,61
9,37
31,16
4,5
10,5
6,6
0,0
1,1
2,1
0,0
0,0
0,0
0,1
5,1
0,8
0,0
1,1
