start_time,end_time,score
17:21:58,17:22:33,1.0
17:22:53,17:23:27,-0.18268352405273466
11:21:20,11:22:48,-1.004058473433364
15:38:52,15:39:49,-2.0
17:38:49,17:40:25,-2.0
