RSI
2.640698422109506
1.7054547671621003
1.7895642104310185
1.5739838827996173
1.2574683943842189
0.0
1.4936935757284788
1.632513218154573
1.9954428565961881
1.8574645755731127
2.401961583269567
1.1556976864494724
1.1680933144782184
1.3582077296426873
1.3743574090005621
1.5859163120173876
2.1212419130294062
1.3569220220074891
1.4042173672057048
1.762761066778825
1.3521722105185954
1.4195719151115869
1.4321460238953774
2.1841539611101446
1.4423218878336965
1.3313509607469698
1.2781688858126408
1.7048722045922822
2.0307620551193697
1.3720162481626006
1.4621379717422238
1.4774117495145964
1.60648736404113
1.7571085720738617
1.9490468590110304
1.8896158091933282
2.102325335228499
1.5961828272282088
