honk_duration,edge_honk_duration
2,0
36,1
0,3
3,4
2,2
12,0
0,0
0,2
1,0
4,5
5,0
0,7
0,4
0,0
0,2
1,4
6,2
4,6
42,3
3,5
0,1
5,0
1,5
0,5
3,1
3,11
0,0
0,0
0,4
1,3
8,5
0,0
0,2
3,0
0,0
0,0
0,0
4,1
