wifi_count,edge_wifi_count
0,0
0,1
0,0
2,1
0,7
0,2
0,2
1,1
0,0
0,3
0,1
0,3
2,2
2,5
0,10
1,12
0,2
0,9
0,1
1,3
3,6
2,2
0,19
1,6
0,28
20,20
0,20
0,9
23,22
26,16
7,10
10,0
9,1
1,1
4,0
0,1
1,0
0,0
0,0
1,1
0,0
0,0
0,1
4,3
0,6
0,0
2,1
1,5
0,0
