lat,long,stay_duration,start_date,start_time,end_date,end_time,wifi_count,edge_wifi_count,honk_duration,edge_honk_duration,d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,human_made,natural_land,high_way,two_way,one_way,water,park,school,medical,other_poi,RSI,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc
23.564231152352946,87.28322113470587,34,09/23/2019,14:56:31,09/23/2019,14:57:09,0,0,2,0,0,0,2,0,72.81089782714844,1.0509493350982666,-3.7492947578430176,-4.29384708404541,-4.419438362121582,0.1417619595371811,0.6084038162257257,0.0,0.0440489884295283,0.1854252655795385,0.0,0.0,0.0,0.0203599702280262,0.0,0.0,Not Bus_stop,Not Turn,Not Signal,Congestion,Not Adhoc
23.56385796555556,87.28390466111111,9,09/23/2019,14:57:22,09/23/2019,14:57:32,0,1,0,0,0,1,0,0,88.6121597290039,10.208937644958496,1.3483182191848757,-0.0398692190647125,-0.0834375396370887,0.1186144227096359,0.6812488691421564,0.0,0.0171320774947561,0.1628401787928134,0.0,0.0,0.0,0.0201644518606381,0.0,2.348242904541352,Not Bus_stop,Turn,Not Signal,Congestion,Not Adhoc
23.56267916,87.28354604,1,09/23/2019,14:58:01,09/23/2019,14:58:01,0,0,0,3,0,0,0,3,169.968994140625,22.301610946655277,6.777074813842773,4.205766677856445,3.573014497756958,0.1116342993321169,0.6387067509334453,0.0,0.0,0.2496589497344377,0.0,0.0,0.0,0.0,0.0,1.623581242876281,Not Bus_stop,Not Turn,Not Signal,Congestion,Not Adhoc
23.561939152666664,87.28336387933336,15,09/23/2019,14:58:18,09/23/2019,14:58:39,2,1,2,0,2,1,2,0,86.28449249267578,22.5720329284668,16.70574188232422,-5.310622692108154,-5.391083240509033,0.1457769332665897,0.6002703797916645,0.0,0.0,0.2539526869417458,0.0,0.0,0.0,0.0,0.0,2.122162124201976,Not Bus_stop,Turn,Not Signal,Congestion,Not Adhoc
23.55936413,87.28478237,1,09/23/2019,14:59:25,09/23/2019,14:59:25,0,7,0,0,1,6,0,0,81.68635559082031,43.20829391479492,18.32310104370117,2.6856942176818848,2.3394742012023926,0.1131773591949521,0.7238264440496389,0.0,0.0,0.162996196755409,0.0,0.0,0.0,0.0,0.0,1.870879011980088,Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.55909908,87.28496767,1,09/23/2019,14:59:32,09/23/2019,14:59:32,0,2,1,1,1,1,2,0,75.91984558105469,30.559829711914062,17.95888900756836,1.1330697536468506,-2.286749839782715,0.1125015425562074,0.718137459268178,0.0,0.0,0.1693609981756146,0.0,0.0,0.0,0.0,0.0,2.038882356693817,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.555305825454543,87.28557822727272,11,09/23/2019,15:00:48,09/23/2019,15:00:59,0,2,0,19,0,2,0,19,82.90959167480469,10.275096893310549,10.238539695739746,-5.403549671173096,-6.5219926834106445,0.161693296801671,0.409577353986382,0.0,0.0,0.1985324037652931,0.0,0.1268175406233893,0.1033794048232645,0.0,0.0,2.384506891489328,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.554543415,87.2860702,4,09/23/2019,15:01:18,09/23/2019,15:01:21,1,1,0,4,1,1,0,4,65.83547973632812,15.082378387451172,0.2761964201927185,-0.9785134196281432,-2.3075571060180664,0.15275926962006,0.3035213536103623,0.0,0.0,0.1991522981197972,0.0,0.1294067782242341,0.2151603004255463,0.0,0.0,1.989238482037391,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.55328740142857,87.28673540571428,7,09/23/2019,15:01:53,09/23/2019,15:01:59,0,0,0,7,0,0,1,6,61.85308837890625,24.092205047607425,11.500818252563477,-0.8908276557922363,-3.2623729705810547,0.1778700803486313,0.2346622633800898,0.0,0.0,0.2035305733351491,0.0,0.0,0.3839370829361296,0.0,0.0,1.8734683701212091,Not Bus_stop,Not Turn,Not Signal,Congestion,Not Adhoc
23.55256943,87.28706929,1,09/23/2019,15:02:15,09/23/2019,15:02:15,0,3,0,9,2,1,2,7,60.58273315429688,12.788463592529297,10.337246894836426,3.213958978652954,-0.8551766276359558,0.1969823225828575,0.2199818253519195,0.0,0.0,0.239288102463865,0.0052877938377655,0.0,0.3384599557635924,0.0,0.0,1.9032538477847083,Bus_stop,Turn,Not Signal,Congestion,Not Adhoc
23.552285945,87.28690614499999,4,09/23/2019,15:02:22,09/23/2019,15:02:26,0,1,1,2,1,0,3,0,65.099853515625,26.145851135253903,6.689028263092041,-4.412020683288574,-5.243313789367676,0.2155834536134215,0.2639689313936222,0.0,0.0,0.2384487849115119,0.0053373207480556,0.0,0.2766615093333887,0.0,0.0,1.9582270317571573,Bus_stop,Not Turn,Not Signal,Congestion,Not Adhoc
23.551110872,87.28607815933331,15,09/23/2019,15:02:50,09/23/2019,15:03:07,0,3,0,2,0,3,0,2,104.49398803710938,-1.122201681137085,-1.1673166751861572,-2.959310293197632,-6.689185619354248,0.3130736010226386,0.3989067371967131,0.0,0.0,0.2655576311226778,0.0051237865877558,0.0,0.0173382440702145,0.0,0.0,1.4701145532355877,Bus_stop,Not Turn,Not Signal,Not Congestion,Not Adhoc
23.5499975,87.28512512333333,3,09/23/2019,15:03:31,09/23/2019,15:03:35,2,2,0,0,2,2,0,0,83.61499786376953,21.43292999267578,13.39877700805664,-0.5558773279190063,-3.624391078948975,0.3176549973603337,0.4226018369280577,0.0,0.0,0.2597431657116086,0.0,0.0,0.0,0.0,0.0,1.9529599722676263,Bus_stop,Not Turn,Not Signal,Not Congestion,Not Adhoc
23.54817364,87.28379728466668,15,09/23/2019,15:04:09,09/23/2019,15:04:24,2,5,1,0,3,4,1,0,51.606719970703125,-0.9429075717926024,-3.035630226135254,-3.3847250938415527,-3.913550853729248,0.3217334231843772,0.4072428364851395,0.0,0.0,0.2710237403304834,0.0,0.0,0.0,0.0,0.0,1.694725533363744,Bus_stop,Not Turn,Not Signal,Not Congestion,Not Adhoc
23.547042328750003,87.28284678625,8,09/23/2019,15:04:47,09/23/2019,15:04:55,0,10,0,3,2,8,0,3,72.71929168701172,1.6593468189239502,-2.5505874156951904,-2.5703299045562744,-4.80528736114502,0.303306164337979,0.4359765601740124,0.0,0.0,0.2607172754880086,0.0,0.0,0.0,0.0,0.0,1.5514744858474083,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.545256610000003,87.281413285,4,09/23/2019,15:05:30,09/23/2019,15:05:38,1,12,0,4,2,11,0,4,86.47674560546875,6.138103008270264,5.663747787475586,-1.6674566268920898,-3.129694938659668,0.2916974214496851,0.4811642114820166,0.0149528888704071,0.0,0.212185478197891,0.0,0.0,0.0,0.0,0.0,1.37183446060395,Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.545038806,87.281766578,5,09/23/2019,15:05:43,09/23/2019,15:05:47,0,2,3,2,2,0,5,0,82.03804016113281,5.690945625305176,0.0118171777576208,-1.3086804151535034,-3.049112558364868,0.2870992882007585,0.4895204447446355,0.0165705477909977,0.0,0.2068097192636081,0.0,0.0,0.0,0.0,0.0,1.508189912506512,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.543833895,87.28449964999999,2,09/23/2019,15:06:24,09/23/2019,15:06:27,0,9,0,8,0,9,0,8,94.52644348144533,4.709318161010742,-0.6147618293762207,-0.909351110458374,-1.4171042442321775,0.1512148208139299,0.621303232773166,0.0015522710400215,0.0,0.1627522440440035,0.0,0.0631774313288789,0.0,0.0,0.0,1.0492687190855976,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.54284616666667,87.28640211666666,15,09/23/2019,15:06:51,09/23/2019,15:07:10,0,1,0,6,0,1,1,5,79.87922668457031,9.450315475463867,1.3790326118469238,0.3993988633155823,-1.738986611366272,0.0955704796751774,0.7278908606861676,0.0001872947283223,0.0,0.15422383057854,0.0187127500886305,0.003414784243162,0.0,0.0,0.0,1.4162407759472646,Not Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.5433918225,87.28770046874999,8,09/23/2019,15:07:40,09/23/2019,15:07:47,1,3,0,9,2,2,0,9,99.80042266845705,10.884079933166504,1.584522008895874,0.5858535170555115,-4.996364116668701,0.1168776455955223,0.6998482021652924,0.0,0.0,0.1565089172868979,0.0,0.0,0.0267652349522873,0.0,0.0,1.309618824863519,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.54399324909091,87.28803434818181,11,09/23/2019,15:07:57,09/23/2019,15:08:12,3,6,3,0,4,5,3,0,64.71479034423828,6.330598831176758,4.83521032333374,-1.7083059549331665,-3.899445772171021,0.1518769437673363,0.5777691855089518,0.0,0.0,0.1600168109607464,0.0,0.0,0.1103370597629654,0.0,0.0,1.611152692116469,Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
23.5442859,87.2884643,2,09/23/2019,15:08:24,09/23/2019,15:08:25,2,2,0,3,2,2,0,3,116.42874145507812,10.207975387573242,0.82492995262146,0.636746346950531,-4.084593772888184,0.1627984240658831,0.4577457698787175,0.0,0.0,0.1505795652086368,0.0,0.0,0.2288762408467625,0.0,0.0,3.2282929033781675,Not Bus_stop,Not Turn,Not Signal,Not Congestion,Adhoc
23.5430945025,87.2905445175,4,09/23/2019,15:08:57,09/23/2019,15:09:04,0,19,1,6,1,18,2,5,106.23479461669922,-0.0337319336831569,-1.876408338546753,-2.3501925468444824,-3.370835304260254,0.0998062208418775,0.5434211312190169,0.0,0.0791840039286733,0.0983860585186512,0.0,0.0,0.1792025854917809,0.0,0.0,1.5674576725190428,Not Bus_stop,Turn,Not Signal,Not Congestion,Not Adhoc
