honk_duration,edge_honk_duration
2,0
0,0
0,3
2,0
0,0
1,1
0,19
0,4
0,7
0,9
1,2
0,2
0,0
1,0
0,3
0,4
3,2
0,8
0,6
0,9
3,0
0,3
1,6
2,2
0,11
7,0
0,2
0,0
8,2
4,0
11,0
58,2
39,25
3,2
9,7
0,18
7,1
0,4
0,15
0,0
0,9
0,0
1,5
6,12
7,3
0,3
1,15
0,2
0,0
