time_zone,start_date,start_time,lat,long,stay_duration,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc,estimated_stay_duration
Morning,2019-09-23,10:36:31,23.56425015269232,87.28312033576923,26,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:37:08,23.56397543228572,87.28371769285714,35,0,1,0,1,0,26.703557312252965
Morning,2019-09-23,10:37:57,23.56297168,87.28350621166668,6,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:38:18,23.56228288,87.283272646,5,0,1,0,1,0,26.703557312252965
Morning,2019-09-23,10:39:20,23.559362607894744,87.28470579771928,57,1,1,0,1,0,30.336734693877553
Morning,2019-09-23,10:41:23,23.556189236,87.286409694,5,0,1,0,0,0,23.87272727272727
Morning,2019-09-23,10:41:58,23.55561245647059,87.28550245941177,34,1,1,0,0,0,30.336734693877553
Morning,2019-09-23,10:42:44,23.555009788000003,87.28574677200001,5,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:42:59,23.55451536,87.28601961499999,6,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:43:09,23.554010079473688,87.28633947421055,19,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,10:43:38,23.553662195,87.28655155,2,1,0,0,1,0,30.336734693877553
Morning,2019-09-23,10:43:44,23.553303346666667,87.28673342666667,9,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:44:09,23.552576995000003,87.28707895,2,1,1,0,1,0,30.336734693877553
Morning,2019-09-23,10:44:45,23.55121116142857,87.28604926428571,7,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,10:45:04,23.550756605833328,87.28572221583333,12,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:45:32,23.550096195,87.285184905,2,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,10:46:03,23.54863864368421,87.28404280315789,19,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:46:31,23.54824188875,87.28371960875,8,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,10:47:26,23.546095471875,87.28194193375,16,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:47:57,23.54534770894737,87.2813203163158,19,1,1,0,0,0,30.336734693877553
Morning,2019-09-23,10:48:27,23.54500245,87.28175581666666,3,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:48:58,23.544285986999995,87.28346157325,40,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:49:55,23.5437428675,87.284431205,4,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:51:00,23.543618835,87.287734525,2,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:51:20,23.5442637225,87.2885222675,4,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:51:53,23.54323862,87.29038508,1,0,1,0,0,0,23.87272727272727
Morning,2019-09-23,10:52:33,23.54183086333333,87.2898226,3,1,0,1,0,0,30.336734693877553
Morning,2019-09-23,10:52:45,23.54151385,87.29027777,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,10:53:30,23.539279261578944,87.29316270105261,19,1,0,1,1,0,30.336734693877553
Morning,2019-09-23,10:54:08,23.5391212,87.29420884,1,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:54:18,23.53883997,87.29468947,1,1,0,0,1,0,30.336734693877553
Morning,2019-09-23,10:54:48,23.53763176129032,87.2968366816129,31,1,1,0,1,0,30.336734693877553
Morning,2019-09-23,10:55:35,23.536866935000003,87.296346655,6,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:55:55,23.536103450754723,87.29598438905661,53,0,0,1,1,0,26.703557312252965
Morning,2019-09-23,10:57:00,23.5355058,87.29674399333334,9,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,10:57:18,23.535711800221243,87.29756669584074,226,1,0,0,1,0,30.336734693877553
Morning,2019-09-23,11:04:16,23.535839039615382,87.29585123153848,26,0,1,1,1,0,26.703557312252965
Morning,2019-09-23,11:08:02,23.52748942473684,87.31115516578947,19,1,1,0,0,0,30.336734693877553
Morning,2019-09-23,11:09:06,23.528543037142857,87.30864753,7,0,1,0,0,0,23.87272727272727
Morning,2019-09-23,11:09:23,23.52819189,87.30852742,1,0,0,0,0,1,10.406976744186046
Morning,2019-09-23,11:13:43,23.50716571352941,87.30994584470588,17,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,11:14:56,23.503649384000003,87.30776902400001,5,1,0,0,0,0,30.336734693877553
Morning,2019-09-23,11:17:07,23.4981817,87.31079069,1,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,11:18:02,23.495744902222224,87.31486728,9,0,0,0,1,0,26.703557312252965
Morning,2019-09-23,11:18:23,23.495589135,87.315556235,2,0,0,1,1,0,26.703557312252965
Morning,2019-09-23,11:18:40,23.49518886,87.31638966,1,0,0,0,1,0,26.703557312252965
