d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
1,0,11,0
0,0,0,0
0,1,1,1
1,4,1,4
2,6,5,0
0,1,0,1
0,5,1,13
1,0,1,0
0,1,0,2
2,1,5,5
0,7,2,0
2,7,0,0
1,1,0,1
4,7,3,0
1,0,3,2
4,5,1,5
3,5,0,9
5,9,0,2
3,30,7,0
0,5,7,8
37,53,5,10
15,47,18,6
9,36,14,1
31,1,57,2
1,0,2,6
1,0,6,0
0,1,0,4
2,0,46,0
1,2,3,9
0,0,24,0
1,4,0,18
5,6,1,6
1,4,0,0
1,13,0,12
