honk_duration,edge_honk_duration
2,0
8,0
0,2
1,12
18,8
0,7
2,2
2,2
2,3
1,4
6,11
2,1
2,3
2,5
0,1
4,0
11,3
9,3
3,14
0,1
11,13
1,4
0,0
0,0
1,0
0,9
4,2
3,8
30,4
2,15
9,6
60,0
5,7
31,4
0,7
0,0
0,4
0,1
0,0
0,0
1,8
0,6
5,12
14,7
1,9
2,1
2,1
0,7
