honk_duration,edge_honk_duration
38,0
61,4
1,7
2,7
8,3
4,21
0,4
2,6
7,5
3,17
0,55
2,0
0,15
5,12
0,10
5,11
23,9
1,3
1,5
5,26
2,23
11,29
4,40
6,38
2,14
2,7
1,5
0,16
1,8
2,10
0,8
1,4
7,31
0,13
2,14
1,6
2,9
0,28
1,13
1,24
1,15
