wifi_count,edge_wifi_count
9,0
4,0
0,3
0,1
0,3
2,2
0,0
4,2
3,2
0,2
0,3
1,0
1,0
0,0
0,3
3,5
7,6
2,0
6,1
3,18
25,27
7,44
7,28
0,4
0,10
0,0
0,0
0,4
2,2
0,1
0,1
6,1
5,7
1,4
8,10
0,1
0,1
0,3
0,1
0,4
0,1
