honk_duration,edge_honk_duration
0,0
2,0
2,1
25,12
9,9
0,2
0,1
2,1
2,1
0,3
2,1
0,1
0,0
0,0
1,11
7,1
4,3
0,0
10,12
0,8
5,8
6,8
23,0
0,2
0,2
0,0
1,0
0,1
0,0
1,2
0,3
3,2
7,2
0,3
9,4
0,5
2,5
0,6
0,0
