wifi_count,edge_wifi_count
1,0
1,1
1,0
0,0
0,1
1,2
3,8
2,7
0,2
1,0
4,4
0,6
0,4
0,8
0,6
4,13
0,1
0,13
0,3
2,1
2,0
1,4
7,1
7,26
4,5
47,45
0,49
26,5
17,32
23,1
3,0
5,0
0,1
1,0
0,1
1,2
0,1
0,0
1,1
1,6
1,12
1,1
0,5
