wifi_count,edge_wifi_count
6,0
2,2
0,7
2,0
0,2
2,8
0,7
1,2
0,0
0,1
0,0
0,0
0,1
1,1
0,2
1,5
2,8
6,12
2,0
19,4
5,37
12,26
22,64
0,54
1,8
1,21
0,8
5,4
6,8
1,7
0,6
1,12
4,6
1,2
4,0
0,3
0,2
1,1
7,3
