honk_duration,edge_honk_duration
56,0
1,1
3,6
1,3
4,22
3,12
1,12
0,7
6,14
2,10
0,16
1,3
0,0
0,7
2,17
2,25
0,8
0,1
6,3
1,2
28,3
2,14
1,6
15,16
5,3
2,6
1,18
4,4
0,2
2,3
0,21
1,3
7,0
