wifi_count,edge_wifi_count
10,0
0,1
0,7
0,1
0,0
1,11
0,9
0,3
0,1
0,0
0,4
0,0
0,0
0,0
0,1
3,9
0,7
0,7
4,5
2,4
3,6
7,25
16,84
8,38
5,8
0,29
0,12
9,19
0,5
0,9
0,14
0,3
0,2
