d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
2,0,1,0
2,2,0,1
3,1,1,6
3,2,3,0
0,0,17,0
0,0,0,4
1,1,1,2
0,0,1,3
0,0,2,0
0,2,0,1
0,0,0,0
3,1,0,2
4,2,4,2
1,2,8,5
3,0,0,2
2,0,0,5
2,3,0,1
3,16,5,11
2,3,0,2
0,0,0,0
0,1,0,6
0,0,1,0
0,0,1,4
5,13,0,1
7,7,0,3
6,8,0,4
33,40,2,9
0,11,0,3
11,6,1,0
2,24,1,7
16,0,13,0
11,2,15,0
2,20,0,6
0,0,0,0
1,5,1,11
1,0,0,1
0,0,0,1
1,1,1,6
1,4,0,8
1,9,5,11
1,12,1,6
0,0,2,2
