d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration
10,0,9,0
9,0,184,4
3,2,5,28
2,2,12,18
3,5,5,11
0,0,5,1
0,4,1,9
0,2,9,22
0,2,1,41
0,0,1,36
1,1,6,55
1,5,6,44
1,4,1,12
4,10,2,14
4,3,28,12
2,3,9,6
3,104,24,49
4,4,12,11
1,7,0,10
1,1,1,27
1,3,1,10
5,4,1,14
3,2,3,5
0,2,11,7
2,2,5,27
3,6,8,19
0,1,7,11
1,0,7,9
0,0,12,6
1,2,7,8
0,0,2,3
0,0,3,0
0,9,1,33
0,0,1,0
2,0,0,0
3,1,2,0
