poi,zone,tr_acc,tr_precision,tr_recall,tr_f1-score,te_acc,te_precision,te_recall,te_f1-score
Is_Bus_stop,54ft_test,0.908,0.9088402120624787,0.908,0.9079527081469413,0.8346803820720059,0.8453783626932811,0.8346803820720059,0.8364576075588827
Is_Turn,54ft_test,0.9030668127053669,0.9055891886019182,0.9030668127053669,0.902915870153183,0.8265980896399706,0.8540595588849568,0.8265980896399706,0.8333253023639774
Is_Signal,54ft_test,0.9689400521285838,0.9697066753866087,0.9689400521285838,0.9689273734721838,0.9390154298310066,0.9596686736021565,0.9390154298310066,0.9460138539941259
Is_Congestion,54ft_test,0.8603521554341227,0.8650073767379023,0.8603521554341227,0.8599054719744376,0.7670830271858927,0.949614887649566,0.7670830271858927,0.8473079414227562
Is_Adhoc,54ft_test,0.8258522727272727,0.8280177020887177,0.8258522727272727,0.8255643858249723,0.7222630418809699,0.7216255742463439,0.7222630418809699,0.7218673869092147
