honk_duration,edge_honk_duration
69,0
0,11
12,1
6,1
1,1
32,11
0,37
0,4
5,3
0,5
1,13
0,3
3,11
0,10
0,15
5,39
2,12
4,3
0,28
4,23
0,7
2,12
3,5
0,8
1,21
0,22
11,42
4,20
30,27
4,15
0,15
8,0
2,57
2,8
34,3
0,181
2,12
1,29
9,48
4,106
0,41
0,59
3,74
1,5
