wifi_count,edge_wifi_count
3,0
1,2
1,6
0,3
0,7
0,0
0,3
0,3
1,1
4,3
2,4
0,4
0,2
0,0
4,1
2,2
0,2
0,2
0,0
0,3
0,4
0,0
1,11
2,5
32,48
18,19
1,4
3,18
24,4
0,2
4,0
0,4
0,0
0,0
0,5
2,2
4,7
4,1
0,12
