start_time,end_time,score
12:29:59,12:34:12,-2.0
12:34:22,12:34:24,-2.0
16:44:37,16:45:51,-0.9950830664089342
16:46:26,16:48:58,2.0
18:35:59,18:38:14,-2.0
18:38:24,18:42:14,-2.0
12:09:26,12:09:41,2.0
12:09:52,12:09:55,-2.0
