start_time,end_time,scores
12:51:17,12:51:27,2.0
16:59:29,16:59:41,-0.999193981773907
16:59:55,17:00:00,-0.6996725373751304
18:55:40,18:55:58,-2.0
19:01:54,19:02:02,-2.0
18:19:33,18:19:35,-1.0007849293160733
