start_time,end_time,scores
08:23:37,08:24:19,-1
08:25:52,08:26:01,2
12:10:34,12:11:21,2
18:18:23,18:18:33,2
07:45:44,07:47:26,2
07:47:40,07:47:57,-2
17:38:06,17:38:07,-2
17:38:36,17:38:39,-2
