start_time,end_time,scores
12:31:36,12:31:40,-2.0
16:04:21,16:04:34,-0.9989817897884253
18:12:31,18:12:55,-0.9968786603610343
18:19:22,18:19:32,2.0
11:34:25,11:34:31,-1.0002468729414717
11:38:39,11:38:46,-0.9721688200230222
15:27:55,15:27:57,-2.0
17:17:12,17:17:22,2.0
17:22:28,17:22:37,-0.9710165517924372
