start_time,end_time,scores
08:21:14,08:21:18,2.0
11:13:00,11:13:05,-2.0
11:14:56,11:15:00,-2.0
17:21:00,17:21:16,2.0
19:11:17,19:11:23,-2.0
19:13:22,19:13:25,-2.0
07:35:45,07:37:56,2.0
09:03:00,09:03:05,-2.0
10:42:23,10:43:11,2.0
10:43:58,10:43:59,-2.0
11:24:35,11:26:37,-0.9511513300527056
